Jt,m3_t
13.05,0.6143292729882648
13.100000000000001,0.6103972368284863
13.15,0.6057028866783937
13.200000000000001,0.5998109951472633
13.25,0.5935449047471886
13.3,0.5881927965948096
13.350000000000001,0.5837640149501924
13.4,0.5794365695662649
13.450000000000001,0.5746102171221935
13.5,0.5688964977601055
13.55,0.5626908019559004
13.600000000000001,0.5571081112942559
13.65,0.5523779572002828
13.700000000000001,0.5477398389097309
13.75,0.542708501940761
13.8,0.5370882115844893
13.850000000000001,0.5310204285269706
13.9,0.5253436131055861
13.950000000000001,0.520438904702868
14.0,0.5156166607731747
14.05,0.5103789711966743
14.100000000000001,0.5047546039557999
14.15,0.49884247582353836
14.200000000000001,0.4931846204679546
14.25,0.48821627883655583
14.3,0.4833499220654288
14.350000000000001,0.47797754102030793
14.4,0.47227531624768715
14.450000000000001,0.46648463213682523
14.5,0.46092505681310414
14.55,0.4559848488505449
14.600000000000001,0.451203138715207
14.65,0.44582459608529007
14.700000000000001,0.4400248199322886
14.75,0.43429006149464455
14.8,0.42886616796900223
14.850000000000001,0.4240252446400716
14.9,0.4194295025818531
14.950000000000001,0.41420211872262286
15.0,0.4083554483776505
15.05,0.402609790556842
15.100000000000001,0.3973153380775809
15.15,0.3926219514394768
15.200000000000001,0.3882796257059158
15.25,0.38335783432350284
15.3,0.37758318672326013
15.350000000000001,0.3717909471404842
15.4,0.3665841682303547
15.450000000000001,0.36206006837850313
15.5,0.358005931405148
15.55,0.353514245414146
15.600000000000001,0.34797918151208046
15.65,0.34216216237429364
15.700000000000001,0.33698454415411655
15.75,0.33262198550171795
15.8,0.3288630406501325
15.850000000000001,0.3248793546186572
15.9,0.3197685836673392
15.950000000000001,0.3140186599745082
16.0,0.30882163386426287
16.05,0.3045844418616424
16.1,0.30110483208664196
16.150000000000002,0.2976558309987996
16.2,0.29313644402989514
16.25,0.28761015400014994
16.3,0.28238361575195126
16.35,0.27821555389842306
16.400000000000002,0.2749796623252954
16.45,0.2720462824510463
16.5,0.26823854509481265
16.55,0.26313436656264744
16.6,0.2579291666446136
16.650000000000002,0.25377080348452985
16.7,0.25072529350886413
16.75,0.24825377218886094
16.8,0.24521387715071583
16.85,0.2407377510452545
16.900000000000002,0.23567490042933745
16.95,0.23148697262786655
17.0,0.2285644683273404
17.05,0.22647821974108978
17.1,0.2241953124077389
17.150000000000002,0.2205231871905617
17.2,0.21578558833236713
17.25,0.21157366365037175
17.3,0.20870115180177812
17.35,0.2069103531009593
17.400000000000002,0.20531588919003002
17.45,0.20256257196322142
17.5,0.19836979426678053
17.55,0.19420312733873074
