Jt,q4_t
37.85,0.32977833424404235
37.9,0.3311778736819047
37.95,0.332909643090113
38.0,0.3339790742119197
38.050000000000004,0.3339458423745847
38.1,0.33337716013566865
38.15,0.33328990923890556
38.2,0.3342276567911196
38.25,0.3358204827167467
38.300000000000004,0.3370520610469846
38.35,0.3371673708951378
38.400000000000006,0.33643803691743107
38.45,0.33587613902702085
38.5,0.3362813484044789
38.550000000000004,0.33759999979213906
38.6,0.33892101440415046
38.650000000000006,0.3392410469859029
38.7,0.338474264917834
38.75,0.33752010760975654
38.800000000000004,0.3373651761315862
38.85,0.33828359089878557
38.900000000000006,0.33958403451948993
38.95,0.34012333858317634
39.0,0.3394347832508639
39.050000000000004,0.3381980771907414
39.1,0.3375005180046119
39.150000000000006,0.33791919497355005
39.2,0.3390652854054492
39.25,0.33979134272416767
39.300000000000004,0.33927555063098136
39.35,0.3378822814424429
39.400000000000006,0.33670111167327993
39.45,0.33655993253471167
39.5,0.3374123740415203
39.550000000000004,0.33824664985678554
39.6,0.33796430730998694
39.650000000000006,0.33654459906640877
39.7,0.33497279676229247
39.75,0.3342573600256738
39.800000000000004,0.33469102338800977
39.85,0.33551744226095426
39.900000000000006,0.33548536787560884
39.95,0.3341605877147166
40.0,0.33231534590512535
40.050000000000004,0.33105662895031096
40.1,0.3309778458714435
40.150000000000006,0.33165804941394056
40.2,0.33184409424745115
40.25,0.33071364099092876
40.300000000000004,0.3287256039414741
40.35,0.3269942724845843
40.400000000000006,0.3263525643312083
40.45,0.3267455678665945
40.5,0.3270703883503943
40.550000000000004,0.3261992283747831
40.6,0.32420116491511497
40.650000000000006,0.3220986089170044
40.7,0.32089120746289307
40.75,0.3208737960693175
40.800000000000004,0.32122033810110856
40.85,0.3206291548880689
40.900000000000006,0.3187440888695724
40.95,0.3163921307205195
41.0,0.3146615338039792
41.050000000000004,0.3141454323349943
41.1,0.31437523611075363
41.150000000000006,0.31403552602014495
41.2,0.3123645070981869
41.25,0.3098949522079038
41.300000000000004,0.30772129684536526
41.35,0.3066639856026268
41.400000000000006,0.3066376295252514
41.45,0.3064737599160754
41.5,0.3050841826878617
41.550000000000004,0.3026284723747828
41.6,0.30011918975728297
41.650000000000006,0.2985269550861713
41.7,0.29812474582819165
41.75,0.29802377365008437
41.800000000000004,0.2969400568494107
41.85,0.2946187606635856
41.900000000000006,0.29189768685887163
41.95,0.28982148472507435
42.0,0.2889603427702427
42.050000000000004,0.2887885725072105
42.1,0.28798753316871023
42.150000000000006,0.28589957825840207
42.2,0.2830967370703738
42.25,0.2806230030038278
42.300000000000004,0.27926649316126584
42.35,0.278889939214839
42.400000000000006,0.27830288610712733
42.45,0.27651519248941403
42.5,0.2737574026700934
42.550000000000004,0.270996565818312
42.6,0.26915685643837295
42.650000000000006,0.268461626083346
42.7,0.2679839555711887
42.75,0.2665231077622987
42.800000000000004,0.2639249442304216
42.85,0.26100001147586505
42.900000000000006,0.25873257798948873
42.95,0.2576411475168669
43.0,0.2571483925109952
43.050000000000004,0.25599655115528847
43.1,0.2536513008990596
43.150000000000006,0.25068780675514984
43.2,0.2480812304096897
43.25,0.24656169270167017
43.300000000000004,0.24592919002551708
43.35,0.2450261803011213
43.400000000000006,0.24299718595631706
43.45,0.24011463746952183
43.5,0.23727842240688796
43.550000000000004,0.23534566499272416
43.6,0.23446793012977826
43.650000000000006,0.23372025439549926
43.7,0.23203399797531105
43.75,0.22933823532670988
43.800000000000004,0.22639112142229265
43.85,0.22410090225966997
43.900000000000006,0.22290684086581064
43.95,0.22220260443001805
44.0,0.22084547597657497
44.050000000000004,0.21842140310643612
44.1,0.2154815397615407
44.150000000000006,0.21291989792741564
44.2,0.2113811351113955
44.25,0.21060818569906473
44.300000000000004,0.20952867199350675
44.35,0.2074334882297531
44.400000000000006,0.20461063138133206
44.45,0.20188158133439252
44.5,0.2000130449437601
44.550000000000004,0.1990766500749267
44.6,0.19819359769557432
44.650000000000006,0.19645155604953018
44.7,0.1938406917518215
44.75,0.1910546817032925
44.800000000000004,0.18890849270135474
44.85,0.18774498456692584
44.900000000000006,0.18696098741061534
44.95,0.18556127207150477
45.0,0.18323702160244298
45.050000000000004,0.18050154246489253
45.1,0.1781566222342668
45.150000000000006,0.1767405830650671
45.2,0.17595802753549122
45.25,0.1748571818096621
45.300000000000004,0.17286890669899274
45.35,0.1702814642350579
45.400000000000006,0.16783170217857635
45.45,0.16617602329544234
45.5,0.16531248930198167
45.550000000000004,0.16444188408551885
45.6,0.1628101876681759
45.650000000000006,0.1604530879682405
45.7,0.1579964391296959
45.75,0.15614634751709855
45.800000000000004,0.15514623006935735
45.85,0.15442367318723552
45.900000000000006,0.15313949218324205
45.95,0.15107577458259494
46.0,0.14870562503798548
46.050000000000004,0.14672896902858376
46.1,0.14556927829145233
46.150000000000006,0.144912584986835
46.2,0.1439399304220382
46.25,0.1422102159639405
46.300000000000004,0.14000926384693552
46.35,0.1379856855674385
46.400000000000006,0.13667558699358082
46.45,0.13601528372278548
46.5,0.13529789765323222
46.550000000000004,0.13391854948731705
46.6,0.13195473011390524
46.650000000000006,0.12996588053054858
46.7,0.12854108196145264
46.75,0.1278296534729336
46.800000000000004,0.1273007065078702
46.85,0.12626409153327373
46.900000000000006,0.12458791633292438
46.95,0.12270992787006683
47.0,0.12122401742688274
47.050000000000004,0.12044012402208637
47.1,0.12003308052465078
47.150000000000006,0.11931059239927269
47.2,0.11795357670364306
47.25,0.11625204302619555
47.300000000000004,0.11476710142684282
47.35,0.11391459296175507
47.400000000000006,0.11357294781270678
47.45,0.11312080192046486
47.5,0.11209511977122619
47.550000000000004,0.1106221954879492
47.6,0.10920053882848252
47.650000000000006,0.10830337190619733
47.7,0.10798728850275038
47.75,0.10775421698969855
47.800000000000004,0.10705399046071332
47.85,0.10584704974331977
47.900000000000006,0.10454512712251757
47.95,0.10364005111016725
48.0,0.10332886153773688
48.050000000000004,0.10326414072638908
48.1,0.10286863136011189
48.150000000000006,0.10195011293605918
48.2,0.10081476994109587
48.25,0.09994373309628253
48.300000000000004,0.09963442750379928
48.35,0.09969449390721064
